periodo,tipo_indicador,nombre,valor_promedio,valor_min,valor_max,valor_std
2025-03,financieros,Activos Improductivos / Patrimonio Neto,1.85,1.85,1.85,
2025-03,financieros,Activos Netos Totales / Patrimonio Neto,9.21,9.21,9.21,
2025-03,financieros,Margen de Intermediación Neto,8.08,8.08,8.08,
2025-03,financieros,Spread de Tasas de Interés,11.876817533202255,11.876817533202255,11.876817533202255,
2025-03,morosidad,Morosidad Estresada,4.276876912461155,0.7084724826376092,8.489095430215713,1.9838871834878893
2025-03,morosidad,Morosidad Simple,1.75,1.75,1.75,
2025-03,principales,ROA,2.21,2.21,2.21,
2025-03,principales,ROE (Rentabilidad del Patrimonio),20.46,20.46,20.46,
2025-03,principales,Índice Solvencia,18.28,18.28,18.28,
2025-04,financieros,Activos Improductivos / Patrimonio Neto,1.8,1.8,1.8,
2025-04,financieros,Activos Netos Totales / Patrimonio Neto,8.92,8.92,8.92,
2025-04,financieros,Margen de Intermediación Neto,8.07,8.07,8.07,
2025-04,financieros,Spread de Tasas de Interés,11.943027207567317,11.943027207567317,11.943027207567317,
2025-04,morosidad,Morosidad Estresada,4.236835329642518,0.0,8.717466597041591,2.062049367495042
2025-04,morosidad,Morosidad Simple,1.79,1.79,1.79,
2025-04,principales,ROA,2.18,2.18,2.18,
2025-04,principales,ROE (Rentabilidad del Patrimonio),20.3,20.3,20.3,
2025-04,principales,Índice Solvencia,18.34,18.34,18.34,
2025-05,financieros,Activos Improductivos / Patrimonio Neto,1.85,1.85,1.85,
2025-05,financieros,Activos Netos Totales / Patrimonio Neto,9.18,9.18,9.18,
2025-05,financieros,Margen de Intermediación Neto,8.08,8.08,8.08,
2025-05,financieros,Spread de Tasas de Interés,12.078644006846966,12.078644006846966,12.078644006846966,
2025-05,morosidad,Morosidad Estresada,4.246813911668828,0.0,9.234941893771435,2.168468648990624
2025-05,morosidad,Morosidad Simple,1.92,1.92,1.92,
2025-05,principales,ROA,2.17,2.17,2.17,
2025-05,principales,ROE (Rentabilidad del Patrimonio),20.24,20.24,20.24,
2025-05,principales,Índice Solvencia,18.39,18.39,18.39,
2025-06,financieros,Activos Improductivos / Patrimonio Neto,1.94,1.94,1.94,
2025-06,financieros,Activos Netos Totales / Patrimonio Neto,9.13,9.13,9.13,
2025-06,financieros,Margen de Intermediación Neto,8.09,8.09,8.09,
2025-06,financieros,Spread de Tasas de Interés,11.910010829590608,11.910010829590608,11.910010829590608,
2025-06,morosidad,Morosidad Estresada,4.359521718631406,0.0,9.673053463455643,2.1771849564721815
2025-06,morosidad,Morosidad Simple,1.92,1.92,1.92,
2025-06,principales,ROA,2.2,2.2,2.2,
2025-06,principales,ROE (Rentabilidad del Patrimonio),20.57,20.57,20.57,
2025-06,principales,Índice Solvencia,18.39,18.39,18.39,
2025-07,financieros,Activos Improductivos / Patrimonio Neto,1.92,1.92,1.92,
2025-07,financieros,Activos Netos Totales / Patrimonio Neto,9.2,9.2,9.2,
2025-07,financieros,Margen de Intermediación Neto,8.11,8.11,8.11,
2025-07,financieros,Spread de Tasas de Interés,11.830701819953944,11.830701819953944,11.830701819953944,
2025-07,morosidad,Morosidad Estresada,4.318680656445244,0.0,10.132812300420351,2.351467948411188
2025-07,morosidad,Morosidad Simple,1.94,1.94,1.94,
2025-07,principales,ROA,2.21,2.21,2.21,
2025-07,principales,ROE (Rentabilidad del Patrimonio),20.79,20.79,20.79,
2025-07,principales,Índice Solvencia,17.66,17.66,17.66,
2025-08,financieros,Activos Improductivos / Patrimonio Neto,1.87,1.87,1.87,
2025-08,financieros,Activos Netos Totales / Patrimonio Neto,9.23,9.23,9.23,
2025-08,financieros,Margen de Intermediación Neto,8.12,8.12,8.12,
2025-08,financieros,Spread de Tasas de Interés,11.944537002150097,11.944537002150097,11.944537002150097,
2025-08,morosidad,Morosidad Estresada,4.4632178792427055,0.0,10.044555052402272,2.4280932339569845
2025-08,morosidad,Morosidad Simple,2.03,2.03,2.03,
2025-08,principales,ROA,2.2,2.2,2.2,
2025-08,principales,ROE (Rentabilidad del Patrimonio),20.65,20.65,20.65,
2025-08,principales,Índice Solvencia,17.24,17.24,17.24,
2025-09,financieros,Activos Improductivos / Patrimonio Neto,1.79,1.79,1.79,
2025-09,financieros,Activos Netos Totales / Patrimonio Neto,9.05,9.05,9.05,
2025-09,financieros,Margen de Intermediación Neto,8.1,8.1,8.1,
2025-09,financieros,Spread de Tasas de Interés,12.082589695501552,12.082589695501552,12.082589695501552,
2025-09,morosidad,Morosidad Estresada,4.440867487228159,0.0,10.410088547299775,2.5336345290278004
2025-09,morosidad,Morosidad Simple,2.03,2.03,2.03,
2025-09,principales,ROA,2.21,2.21,2.21,
2025-09,principales,ROE (Rentabilidad del Patrimonio),20.74,20.74,20.74,
2025-09,principales,Índice Solvencia,17.14,17.14,17.14,
2025-10,financieros,Activos Improductivos / Patrimonio Neto,1.69,1.69,1.69,
2025-10,financieros,Activos Netos Totales / Patrimonio Neto,9.01,9.01,9.01,
2025-10,financieros,Margen de Intermediación Neto,8.11,8.11,8.11,
2025-10,financieros,Spread de Tasas de Interés,12.057730932750262,12.057730932750262,12.057730932750262,
2025-10,morosidad,Morosidad Estresada,4.495657491239811,0.0,10.402056038274402,2.463649431654669
2025-10,morosidad,Morosidad Simple,2.03,2.03,2.03,
2025-10,principales,ROA,2.21,2.21,2.21,
2025-10,principales,ROE (Rentabilidad del Patrimonio),20.75,20.75,20.75,
2025-10,principales,Índice Solvencia,16.92,16.92,16.92,
2025-11,financieros,Activos Improductivos / Patrimonio Neto,1.68,1.68,1.68,
2025-11,financieros,Activos Netos Totales / Patrimonio Neto,8.84,8.84,8.84,
2025-11,financieros,Margen de Intermediación Neto,8.1,8.1,8.1,
2025-11,financieros,Spread de Tasas de Interés,12.310126388736808,12.310126388736808,12.310126388736808,
2025-11,morosidad,Morosidad Estresada,4.390191850313809,0.0,10.429770843424903,2.426414251929564
2025-11,morosidad,Morosidad Simple,1.93,1.93,1.93,
2025-11,principales,ROA,2.22,2.22,2.22,
2025-11,principales,ROE (Rentabilidad del Patrimonio),20.84,20.84,20.84,
2025-11,principales,Índice Solvencia,16.95,16.95,16.95,
2025-12,financieros,Activos Improductivos / Patrimonio Neto,1.66,1.66,1.66,
2025-12,financieros,Activos Netos Totales / Patrimonio Neto,8.59,8.59,8.59,
2025-12,financieros,Margen de Intermediación Neto,8.09,8.09,8.09,
2025-12,financieros,Spread de Tasas de Interés,12.156809161566324,12.156809161566324,12.156809161566324,
2025-12,morosidad,Morosidad Estresada,4.331196134642993,0.0,11.246756770040754,2.5680532731513632
2025-12,morosidad,Morosidad Simple,1.87,1.87,1.87,
2025-12,principales,ROA,2.24,2.24,2.24,
2025-12,principales,ROE (Rentabilidad del Patrimonio),20.87,20.87,20.87,
2025-12,principales,Índice Solvencia,17.35,17.35,17.35,
